,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,fold,model,param_model__criterion
0,36.551642942428586,0.5301769353134563,0.07180976867675781,0.0030570160373570706,5,,,"{'model__criterion': 'gini', 'model__max_depth': 5}",0.5291439253105144,0.5265906678918897,0.5343186622520837,0.5937574671240216,0.3203595242014391,0.5008340493559896,0.09358620365761014,6,0.5448804389740731,0.5568290399711014,0.5573135881023639,0.6102108094806268,0.3384719592263751,0.521541167150908,0.09428283198879213,1,decision_tree_classifier,gini
1,61.19394459724426,0.5169292608330077,0.08934426307678223,0.013288839407891995,10,,,"{'model__criterion': 'gini', 'model__max_depth': 10}",0.6581474770335372,0.6781609421497898,0.6390171611131265,0.6603031245621043,0.6597262490499515,0.6590709907817018,0.012404698483285813,1,0.8079254250815942,0.8342312470058488,0.790839483096649,0.8133568281243443,0.7978814813438297,0.8088468929304533,0.014900074566667632,1,decision_tree_classifier,gini
2,85.41915912628174,0.4121596882807811,0.08125581741333007,0.006811072142017965,15,,,"{'model__criterion': 'gini', 'model__max_depth': 15}",0.6527593106748267,0.6522280348331453,0.6491228845714325,0.6497719243886595,0.6566003829495057,0.6520965074835139,0.002645283406949694,3,0.9590040438572299,0.9609536587839026,0.9520837405071778,0.9466979359517478,0.9608180424139485,0.9559114843028013,0.005632101852341746,1,decision_tree_classifier,gini
3,100.71473217010498,3.4424552423756043,0.07850608825683594,0.00443421868785755,5,,,"{'model__criterion': 'entropy', 'model__max_depth': 5}",0.5883609002899465,0.5640540781988224,0.5410841065039698,0.5518368041637085,0.5714236509631697,0.5633519080239233,0.016245296997207396,5,0.6005145886589446,0.5767347984158374,0.5834691304279751,0.5621519580620372,0.5856841218696377,0.5817109194868864,0.012488157351285674,1,decision_tree_classifier,entropy
4,142.64657168388368,7.738363090452653,0.05881547927856445,0.010628589061148564,10,,,"{'model__criterion': 'entropy', 'model__max_depth': 10}",0.6765461108809594,0.6417617220868892,0.6384364278301617,0.6560673238035974,0.658947701441558,0.6543518572086332,0.013626899138161955,2,0.8649761733955964,0.8717804701794517,0.8568834537692841,0.8631063368972648,0.8582682788073429,0.863002942609788,0.005306873002817891,1,decision_tree_classifier,entropy
5,128.7995075702667,8.802666361947427,0.04052700996398926,0.010470020979065237,15,,,"{'model__criterion': 'entropy', 'model__max_depth': 15}",0.6615232494812394,0.6470501459363738,0.6382814889798718,0.640438902531744,0.6467743243616701,0.6468136222581798,0.008122376138616261,4,0.9981006311808074,0.9971531167851033,0.9979255327960261,0.9979799726941823,0.9983447419628231,0.9979007990837884,0.0004007311277441435,1,decision_tree_classifier,entropy
0,38.82487316131592,0.7196067011487923,0.08163437843322754,0.004237928835911749,5,,,"{'model__criterion': 'gini', 'model__max_depth': 5}",0.5549417342124967,0.5281353717196366,0.5404020068155193,0.5646323613880816,0.5427478578915059,0.546171866405448,0.012554128491450853,6,0.5483904977415597,0.5566967528364084,0.5643097001513506,0.587600866180537,0.561776119387677,0.5637547872595066,0.013105233893994317,2,decision_tree_classifier,gini
1,66.52775435447693,1.1741252008132348,0.09015898704528809,0.009891421036158293,10,,,"{'model__criterion': 'gini', 'model__max_depth': 10}",0.6728250581223194,0.6653783568798202,0.6451368766139943,0.6510619502320424,0.6681356464383282,0.6605075776573008,0.01057459764329805,1,0.7963385533066321,0.791963493425894,0.794808414981018,0.7862753083999167,0.798864335022369,0.793650021027166,0.00431253787218117,2,decision_tree_classifier,gini
2,86.72625460624695,0.6180425150977465,0.08402714729309083,0.005348955381514309,15,,,"{'model__criterion': 'gini', 'model__max_depth': 15}",0.6512450612836882,0.6425699925384564,0.6480947894152879,0.6465774495754512,0.6562013216333941,0.6489377228892554,0.0045806788571161605,3,0.9502497390053476,0.9467222799208004,0.9546493433485748,0.9520975386987613,0.9509481113004885,0.9509334024547945,0.0025831993720636455,2,decision_tree_classifier,gini
3,99.43444490432739,1.6399224859050385,0.08299784660339356,0.010235795511573843,5,,,"{'model__criterion': 'entropy', 'model__max_depth': 5}",0.5445725480494781,0.5483139659125291,0.5561519622525367,0.548431348423835,0.5979144213190019,0.5590768491914762,0.019781067044293603,5,0.5516786192137592,0.5579354310747923,0.5785105421280903,0.5759280230007665,0.6098681377642787,0.5747841506363374,0.020316621389949704,2,decision_tree_classifier,entropy
4,141.31029510498047,8.499616174606484,0.06165575981140137,0.005470775402460612,10,,,"{'model__criterion': 'entropy', 'model__max_depth': 10}",0.6699457407337365,0.660512850832433,0.6422905133796105,0.6661554619485754,0.6389265275082956,0.6555662188805302,0.012621375286861058,2,0.8722634803975492,0.8506690741996581,0.856856110475458,0.8617293059205516,0.8804646141767891,0.8643965170340012,0.01070034851129125,2,decision_tree_classifier,entropy
5,129.26750812530517,7.974656333297538,0.0399055004119873,0.007294824036638355,15,,,"{'model__criterion': 'entropy', 'model__max_depth': 15}",0.6523803861469426,0.64393957955084,0.6404069007793656,0.6433230947237746,0.656729546394821,0.6473559015191487,0.006153601575526717,4,0.997981258182019,0.9921594713667196,0.9979936001951982,0.9983368429818453,0.9977465763973922,0.9968435498246349,0.0023495943737453177,2,decision_tree_classifier,entropy
0,40.18134207725525,0.5271698674766389,0.08540024757385253,0.012057887933269193,5,,,"{'model__criterion': 'gini', 'model__max_depth': 5}",0.6039851090847885,0.5401885204768493,0.3514617282505646,0.3412375521915186,0.5113334042300566,0.4696412628467555,0.10508790086559569,6,0.5954018896244831,0.5531802516340049,0.3548472562270734,0.3501832388048152,0.5234937880012617,0.47542128485832763,0.10293243662925007,3,decision_tree_classifier,gini
1,67.56981782913208,1.5398507677508062,0.085487699508667,0.008627382419485508,10,,,"{'model__criterion': 'gini', 'model__max_depth': 10}",0.6761788495081948,0.6525424852673746,0.6477159921917872,0.6450610244612969,0.6680145263839296,0.6579025755625165,0.012113432396957398,2,0.8012626805388378,0.7994686166377246,0.7806739611171511,0.779994234646901,0.7991077746732401,0.7921014535227708,0.009638091517042967,3,decision_tree_classifier,gini
2,87.64042057991028,1.8737554358053814,0.08294076919555664,0.0058018282687133434,15,,,"{'model__criterion': 'gini', 'model__max_depth': 15}",0.676192196553776,0.6492723787866518,0.6608175956122045,0.6639602013597046,0.6517236507904463,0.6603932046205566,0.009605682176691494,1,0.9476398694595802,0.9457554481068092,0.9545569605326935,0.9424371430639592,0.9518709868934592,0.9484520816113002,0.004314382146692146,3,decision_tree_classifier,gini
3,101.41308779716492,0.8455500696439133,0.07805757522583008,0.004220878270131865,5,,,"{'model__criterion': 'entropy', 'model__max_depth': 5}",0.548187622438417,0.5710150534132087,0.5681338882127361,0.5822439740000533,0.5340867213101345,0.5607334518749101,0.0172663049684648,5,0.5574247136859675,0.5920960198848428,0.5533227742039929,0.6144638028869244,0.5612267782136398,0.5757068177750735,0.023730411386963888,3,decision_tree_classifier,entropy
4,140.94331159591675,6.654020400675393,0.0553135871887207,0.002906373420969859,10,,,"{'model__criterion': 'entropy', 'model__max_depth': 10}",0.6658796798081945,0.6389493643515036,0.656133131305215,0.6559460808363939,0.6653293689035623,0.6564475250409738,0.009740519608091922,3,0.8532406749477386,0.8583047375523687,0.8495131950749009,0.864087724934855,0.8606464533282222,0.857158557167617,0.005201805026443494,3,decision_tree_classifier,entropy
5,126.76065034866333,8.233501594352893,0.03844456672668457,0.003754199576981488,15,,,"{'model__criterion': 'entropy', 'model__max_depth': 15}",0.6537108780747751,0.6273088708115757,0.6593438910877707,0.6509046922894731,0.6424948277978398,0.6467526320122869,0.01113898868188956,4,0.9970306819222615,0.995484064213638,0.9981039986705115,0.9952498547902028,0.9978603103815165,0.996745781995626,0.0011830320361173239,3,decision_tree_classifier,entropy
0,38.489878511428834,0.9965898872234872,0.09028735160827636,0.014373084650754963,5,,,"{'model__criterion': 'gini', 'model__max_depth': 5}",0.4655583622991958,0.3747541631793718,0.3395257953186253,0.44655714393123713,0.32241910769295845,0.3897629144842777,0.057017108798817315,6,0.4652418372268439,0.3753236253065523,0.35416864082008526,0.4630067241945294,0.32949248650414503,0.39744666281043123,0.05634623922871741,4,decision_tree_classifier,gini
1,66.50903115272521,0.5809189843950039,0.09431133270263672,0.011036256379706552,10,,,"{'model__criterion': 'gini', 'model__max_depth': 10}",0.6700159250471831,0.6547142313894154,0.6541525697411346,0.6766417367734786,0.6517497779154166,0.6614548481733257,0.009968763175372158,1,0.7912559580194792,0.7770173624467162,0.7784092500099525,0.7941351142659682,0.7789579144397539,0.783955119836374,0.0072221289972947515,4,decision_tree_classifier,gini
2,86.43123626708984,2.048334927970236,0.0842635154724121,0.006226695570451044,15,,,"{'model__criterion': 'gini', 'model__max_depth': 15}",0.6473111221617109,0.641878054763747,0.6278709768498671,0.6402179479259847,0.6545136888708675,0.6423583581144354,0.008797479190026172,4,0.9548874686545415,0.9477670970748932,0.9466543193732019,0.9550054478595167,0.9374223978709627,0.9483473461666232,0.006475508386288099,4,decision_tree_classifier,gini
3,102.04184474945069,1.0777855298058951,0.07661566734313965,0.0075643707110267374,5,,,"{'model__criterion': 'entropy', 'model__max_depth': 5}",0.6024150368974486,0.5624688147002395,0.549576830125975,0.5544156011511685,0.534933047947386,0.5607618661644436,0.022673368813244676,5,0.6071432238558114,0.5680959737533076,0.5717896311994187,0.5832919121735576,0.53825804466523,0.5737157571294651,0.02236801098291575,4,decision_tree_classifier,entropy
4,143.61746339797975,7.460506538817353,0.0600853443145752,0.008155833801388283,10,,,"{'model__criterion': 'entropy', 'model__max_depth': 10}",0.6744874475695781,0.6355406118025538,0.6772294187934609,0.6676418445778517,0.6416079965075235,0.6593014638501937,0.01731603012986223,2,0.8489989516395671,0.8629593541406964,0.8573083304676185,0.845909284896682,0.8470127184519999,0.8524377279193127,0.006607629920756464,4,decision_tree_classifier,entropy
5,131.56037139892578,10.434748282761975,0.042615652084350586,0.010089851650463276,15,,,"{'model__criterion': 'entropy', 'model__max_depth': 15}",0.6500707821127069,0.644377459408827,0.6487697837212624,0.6463724688140488,0.6408387154219269,0.6460858418957545,0.0032746405665253844,3,0.9951277983197379,0.9950289955207949,0.9960828210954632,0.9976241675843226,0.994908158366277,0.9957543881773191,0.0010236070985914685,4,decision_tree_classifier,entropy
0,39.46255378723144,0.3558349493499748,0.08547434806823731,0.005260386763302611,5,,,"{'model__criterion': 'gini', 'model__max_depth': 5}",0.475190695718962,0.5675392169408219,0.3313848896830125,0.3546825663082878,0.3466058105605556,0.41508063584232796,0.09186788848657745,6,0.4933181289109867,0.5820557942927285,0.34025043306302827,0.36783259575238136,0.35596940075539535,0.427885270554904,0.09434838648798098,5,decision_tree_classifier,gini
1,65.73008742332459,1.508269805846318,0.08196821212768554,0.006505888790191965,10,,,"{'model__criterion': 'gini', 'model__max_depth': 10}",0.6550959073300816,0.650605697133082,0.6670782241509038,0.6751497075272399,0.6653325453798465,0.6626524163042307,0.008776986106121556,1,0.7767853087078748,0.8176857234250703,0.7813999905899169,0.7612230121963086,0.7790471137476837,0.7832282297333708,0.018621943459043923,5,decision_tree_classifier,gini
2,86.38647470474243,1.2936334025412703,0.08249330520629883,0.0075863886008977486,15,,,"{'model__criterion': 'gini', 'model__max_depth': 15}",0.6534554385745336,0.6442607781641319,0.6650708420116814,0.646810092094224,0.6467442796935298,0.6512682861076201,0.0075464094889175735,3,0.9528741762490053,0.9467151446721589,0.9442885550184245,0.9402737474834256,0.95286485694476,0.9474032960735549,0.004914566193160634,5,decision_tree_classifier,gini
3,98.63943920135497,2.057499821797391,0.07447381019592285,0.005728566696872118,5,,,"{'model__criterion': 'entropy', 'model__max_depth': 5}",0.5379301730308513,0.5912312508222821,0.5803102011434496,0.5780324154816782,0.5820698074087938,0.5739147695774109,0.018542453484168386,5,0.5520681613503231,0.5957997044058289,0.5911638279309677,0.5835872789846506,0.604170857070541,0.5853579659484622,0.01793326088724099,5,decision_tree_classifier,entropy
4,138.9721351146698,7.485436033204897,0.06181631088256836,0.004300756203988342,10,,,"{'model__criterion': 'entropy', 'model__max_depth': 10}",0.6603093661194198,0.6451751701953806,0.6542932691752635,0.6562545840029439,0.6493270085557543,0.6530718796097524,0.005298767582917719,2,0.862336485754897,0.8656840156506759,0.8590516817462609,0.8715116520211571,0.845602397100881,0.8608372464547743,0.008659915709487102,5,decision_tree_classifier,entropy
5,127.57643027305603,8.416952366327799,0.039942455291748044,0.006713792747997922,15,,,"{'model__criterion': 'entropy', 'model__max_depth': 15}",0.6514012327457839,0.6506227745611011,0.6483873834931992,0.6526753525801083,0.6511501481959303,0.6508473783152245,0.001402992203452883,4,0.9964681232274617,0.9984579074238968,0.997980760593759,0.9950129236244111,0.9959610414608523,0.9967761512660761,0.001276530014546055,5,decision_tree_classifier,entropy
