,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,fold,model,param_model__reg_param,param_model__tol
12,17.448012113571167,0.8488470199021253,1.4359976291656493,0.045865498532687204,0.08111308307896872,{'model__var_smoothing': 0.08111308307896872},0.29819099026105783,0.2894058024051692,0.30128209640409276,0.3180463510761178,0.3121285787221872,0.30381076377372496,0.010171695201788249,88,0.3206214669680729,0.3271634735553971,0.31756598796402186,0.327438979059733,0.324775660521891,0.3235131136138232,0.0038486749853920256,1,gaussian_nb,,
13,17.713116121292114,0.7167214527110404,1.42960467338562,0.07043214310081584,0.0657933224657568,{'model__var_smoothing': 0.0657933224657568},0.3209321943255883,0.3068976550617051,0.32508304610587624,0.32839771583283567,0.3242688530038565,0.32111589286597236,0.007495284378769611,87,0.348247352069879,0.35078924233144415,0.3409931435833245,0.3467116123268762,0.34567915391340637,0.34648410084498604,0.0032401731678092234,1,gaussian_nb,,
14,17.55850567817688,0.4693934196645273,1.3825988292694091,0.11510580164471086,0.0533669923120631,{'model__var_smoothing': 0.0533669923120631},0.34011046665724726,0.3247713824115428,0.34243494187244483,0.347541698867141,0.346547995704264,0.34028129710252797,0.008212305007806986,86,0.3669226761270491,0.37249696445611946,0.36309241573455125,0.3709741002853183,0.3633592437310477,0.3673690800668171,0.0038434175108573603,1,gaussian_nb,,
15,15.738094902038574,0.4246254711482545,1.3400803565979005,0.0371826979183423,0.04328761281083057,{'model__var_smoothing': 0.04328761281083057},0.36654666719116413,0.34305935267679083,0.36180161205394523,0.3675273095121969,0.3713204698491028,0.36205108225664,0.009968640057836155,85,0.3817661840565045,0.3879945305095558,0.3839383038226809,0.38894822730661344,0.38563542285732755,0.38565653371053643,0.0026225581331573537,1,gaussian_nb,,
16,16.484188413619997,0.34299774650296666,1.5226027488708496,0.09976186690747715,0.03511191734215131,{'model__var_smoothing': 0.03511191734215131},0.37216389230731284,0.35809810878653325,0.3760347567608752,0.38275624762974586,0.3780509587847517,0.3734207928538438,0.00838792472234221,84,0.4011025828823347,0.40451493492391916,0.3976743534552989,0.40772131803737943,0.39899403055610205,0.4020014439710069,0.003677248839595755,1,gaussian_nb,,
17,16.395915079116822,0.5405643393324592,1.337000560760498,0.06816990939654023,0.02848035868435802,{'model__var_smoothing': 0.02848035868435802},0.3992542093410474,0.37490290537105597,0.39190720937358925,0.3922332732132931,0.3951484265923425,0.39068920477826563,0.008322486333397694,83,0.4168777497509813,0.4240919436828431,0.4176992791288112,0.4246662038031089,0.4117998295982697,0.41902700119280284,0.00481805739699531,1,gaussian_nb,,
18,16.648203468322755,0.9023036086372125,1.5267705917358398,0.14004392404111352,0.02310129700083159,{'model__var_smoothing': 0.02310129700083159},0.40329961770796746,0.38884173701221225,0.40151879771617227,0.41462777949646284,0.4073763320781478,0.4031328528021925,0.0084499636797946,82,0.4330680897463351,0.4354911976805917,0.42970015355375407,0.44073990955988934,0.4316696712047667,0.43413380434906734,0.00380389542061861,1,gaussian_nb,,
19,16.38596143722534,0.5255081732809798,1.3639336109161377,0.19418516427799412,0.01873817422860384,{'model__var_smoothing': 0.01873817422860384},0.41775809655636315,0.40195545354123774,0.4144980163553238,0.42280437869116194,0.42062118089650397,0.41552742520811814,0.007336680328105393,81,0.4461481443042004,0.454182253721021,0.44456945990061403,0.45137814808133125,0.44656004032813107,0.4485676092670595,0.003613660273971254,1,gaussian_nb,,
20,16.612364482879638,0.6295631929865141,1.4283852100372314,0.08313097261474513,0.01519911082952933,{'model__var_smoothing': 0.01519911082952933},0.42558227639516577,0.40219644009333005,0.41993263670144554,0.4297241210255895,0.4275283027221285,0.42099275538753184,0.00994423600097417,80,0.45714521145740894,0.46011611985237955,0.45518308561646353,0.4641272217637865,0.4574045582904784,0.45879523939610334,0.003094479026034501,1,gaussian_nb,,
21,16.635496950149538,1.6687364576845318,1.2714300632476807,0.10507612646434221,0.012328467394420659,{'model__var_smoothing': 0.012328467394420659},0.4342979567957608,0.4185712540564159,0.42473041151846697,0.43556848531419723,0.4290572075472981,0.42844506304642777,0.006271602201691401,79,0.45720302298694687,0.471243150306631,0.46359836929884335,0.47370507801939965,0.46803019469594026,0.4667559630615522,0.005852824561989717,1,gaussian_nb,,
22,16.311719512939455,0.8157338602766667,1.384599256515503,0.10878726606581084,0.01,{'model__var_smoothing': 0.01},0.44926781732097787,0.42505904738535405,0.4376202186083131,0.44266117550823103,0.4346052641185542,0.43784270458828606,0.008095718315869065,78,0.4647287894623831,0.48300291656013217,0.47763661319623985,0.4808666315057964,0.4759860943582839,0.47644420901656714,0.006347554133895197,1,gaussian_nb,,
23,16.73483600616455,0.4480086285162387,1.3938068866729736,0.0656597990200502,0.008111308307896872,{'model__var_smoothing': 0.008111308307896872},0.4461466967765788,0.4292338188598573,0.44561658056609166,0.4518298080626861,0.43296552518314685,0.4411584858896721,0.008578534394954117,77,0.47656548301576007,0.4877193165298298,0.4836371092286639,0.4865742567027695,0.48443780446728224,0.48378679398886104,0.0038943095474637153,1,gaussian_nb,,
24,16.282220697402956,0.3731543257038763,1.162608528137207,0.18949830041176263,0.006579332246575682,{'model__var_smoothing': 0.006579332246575682},0.4505391658284999,0.42947210025513954,0.45208423689555466,0.4541548297317077,0.43935041504016137,0.4451201495502127,0.009355650474630918,76,0.4825293365210652,0.49443209750094114,0.4853436254187683,0.4917199450559123,0.4858231991735295,0.48796964073404336,0.0044029128474036335,1,gaussian_nb,,
25,17.18555612564087,0.3726382137450205,1.2813504219055176,0.0387574402966859,0.005336699231206307,{'model__var_smoothing': 0.005336699231206307},0.46109289270559856,0.43692401773022843,0.44789073301365867,0.4529246957780628,0.4419197772144617,0.44815042328840204,0.008428781213374741,73,0.4859385788405605,0.49938646628793426,0.487764641441705,0.49389311950272363,0.49428018444091704,0.49225259810276806,0.004851867400100608,1,gaussian_nb,,
26,17.209623527526855,0.5754034708732721,1.2488457202911376,0.139227046184276,0.004328761281083057,{'model__var_smoothing': 0.004328761281083057},0.44616911399221953,0.4389230320925345,0.4550455912603167,0.44996657256029876,0.4470291551210654,0.4474266930052869,0.0052640362657761855,75,0.4869476480445803,0.49886698762360876,0.49623713000851644,0.49777864221388374,0.49549316191454273,0.49506471396102636,0.004225342061799028,1,gaussian_nb,,
27,16.94177641868591,0.6132947839985762,1.2844509124755858,0.041219498724828586,0.003511191734215131,{'model__var_smoothing': 0.003511191734215131},0.46260198569835137,0.4387915347506406,0.4540491571309202,0.45624611682870664,0.44318095368638527,0.4509739496190008,0.008736199276822246,54,0.48988528904667916,0.5072033164282158,0.4984417353509069,0.5025806785331648,0.5022177319331025,0.5000657502584138,0.005799654387755847,1,gaussian_nb,,
28,17.099133110046388,0.5906309874463909,1.4295865058898927,0.3917977836077659,0.002848035868435802,{'model__var_smoothing': 0.002848035868435802},0.45410593121446613,0.43732241974399155,0.4558467031391659,0.4527819066348394,0.447887261408706,0.44958884442823377,0.006680135840566864,66,0.49365716711344565,0.5067651353876531,0.5012144185795476,0.5014356608754322,0.5002481755730108,0.5006641115058179,0.00418069111822124,1,gaussian_nb,,
29,16.764537382125855,0.6931748325333286,1.0250133514404296,0.23001680153244392,0.0023101297000831605,{'model__var_smoothing': 0.0023101297000831605},0.45985112997560645,0.4504931611552582,0.4589021178009565,0.45293145857634265,0.4568067172890274,0.4557969169594383,0.003562001951933714,4,0.49947789362339984,0.5108476294827535,0.5001884569171889,0.510209434366064,0.5028546949658159,0.5047156218710445,0.004882121705625264,1,gaussian_nb,,
30,16.852196788787843,0.5621620673656956,1.4700225830078124,0.20316442197222964,0.001873817422860383,{'model__var_smoothing': 0.001873817422860383},0.45821854843949306,0.44621636392189024,0.45515392506979313,0.4522150477412248,0.45458647759901777,0.4532780725542838,0.0040158884186531655,25,0.49861105354078133,0.5116726733859337,0.5065792199829923,0.5120610713188676,0.5021515628069055,0.5062151162070961,0.005261690381582577,1,gaussian_nb,,
31,16.41912970542908,0.3565225612315402,0.9938315868377685,0.21574823656348524,0.0015199110829529332,{'model__var_smoothing': 0.0015199110829529332},0.4500125138106234,0.44664415073923386,0.4587075410220933,0.45334451119599445,0.4522654119176318,0.4521948257371154,0.003982830594515397,43,0.49796066044958875,0.5149964016303248,0.5034241849185611,0.5056270199983347,0.5069283722376974,0.5057873278469013,0.005531290769875263,1,gaussian_nb,,
32,16.180714654922486,0.4840298023641043,1.3074145317077637,0.09296588779689081,0.0012328467394420659,{'model__var_smoothing': 0.0012328467394420659},0.4543805583360639,0.44968415865227157,0.45720177717487004,0.46170868891568373,0.45506052676294423,0.45560714196836677,0.003915527130405488,6,0.4993202729872615,0.513628277064765,0.5050058040878699,0.5135565088172184,0.5051729915110413,0.5073367708936313,0.005525355660741394,1,gaussian_nb,,
33,16.357690954208373,0.7127423423906608,1.114601230621338,0.411064042987925,0.001,{'model__var_smoothing': 0.001},0.4648027267215664,0.44349184799948754,0.4585897281046926,0.4542135102257442,0.4551304632438817,0.4552456552590745,0.006953431035132074,7,0.506712804721877,0.5154691177898885,0.5099477654255394,0.506919494835086,0.5043735168050245,0.508684539915483,0.0038265984814603916,1,gaussian_nb,,
34,16.251265382766725,0.40348666777442505,1.1673916816711425,0.29179284066209393,0.0008111308307896872,{'model__var_smoothing': 0.0008111308307896872},0.45868437322347183,0.44700877300619424,0.455255362429651,0.4552504976183436,0.45428265573655874,0.45409633240284386,0.003846915156464504,16,0.5084919141255402,0.5189072249352583,0.5080266859650459,0.507478938932114,0.5077930134140611,0.5101395554744039,0.004396273589733097,1,gaussian_nb,,
35,16.519862937927247,0.18796324198540626,1.3447961330413818,0.05943887541677041,0.0006579332246575676,{'model__var_smoothing': 0.0006579332246575676},0.4487518318984091,0.4393642993959569,0.4506829650350472,0.45338947355468395,0.4553515823659194,0.4495080304500033,0.005550860956541252,67,0.501505606706232,0.5122730677749687,0.5094178027019276,0.5083126226702092,0.5029727859670053,0.5068963771640685,0.004042947291586386,1,gaussian_nb,,
