,cfg,fold,loss_test,acc_test,f1_test,mean_loss,std_loss,mean_acc_val,std_acc_val,mean_acc_train,std_acc_train,mean_f1_train,std_f1_train,mean_f1_val,std_f1_val
523,139,3,0.42461650625999653,81.62799543552681,0.817188376800597,1.2463362358335444,0.8800269192781922,45.35597855907366,33.14557087076668,51.08962593816547,33.78516865905916,0.47701769092970314,0.3705135443283922,0.4404196235997143,0.34573325778462827
524,140,3,2.3004377848734543,17.649296310384177,0.10650204268413184,1.2533272939388849,0.8807937925564342,45.10058207513329,33.170159374487596,50.831523789936334,33.803855859500075,0.4741230320125058,0.370786523174267,0.4375720449009485,0.3461665360832974
525,141,3,2.3074855158316625,2.9669075694180296,0.013518696942135583,1.2601895401714245,0.8814615025057153,44.79697418319964,33.24955254439005,50.562575595483835,33.835960411435245,0.4711195697372193,0.37119782850499194,0.43452045371185183,0.34684391185789903
526,142,3,2.244644550671436,16.812476226702167,0.11644596656041382,1.266467217505026,0.8815539149263355,44.541428965567746,33.27454994516147,50.31857666342574,33.84260139989019,0.46841015411269926,0.3713052920594799,0.43182293749001865,0.3471342412458637
527,143,3,2.2423884931214215,19.551160136934197,0.1334219281963967,1.2726601714438937,0.8816037765643272,44.3155419488105,33.27145368730339,50.07919916051165,33.846385516419204,0.46577327539814156,0.37135753634648927,0.4293664134056971,0.3471909638762051
528,144,3,0.3935609673867562,83.79612019779384,0.8382823372969378,1.2665227824292273,0.8816403593626762,44.5419877641211,33.267826695252815,50.313843774145816,33.8468138860337,0.4683457810117137,0.3713602397022452,0.4317284318370013,0.34715219410776504
529,145,3,0.40271302756600413,84.10041841004184,0.8414747192851957,1.2604159910635138,0.8816891922298528,44.76843341035133,33.265807420345176,50.54771850267073,33.84813574453889,0.4709063549968457,0.37136916947365217,0.43410287257352964,0.34714226775899193
530,146,3,0.3768218036412992,84.02434385697984,0.8403412546623719,1.254299886193696,0.8817886424070004,44.991738273602195,33.2624361787491,50.782772347782306,33.852226235537735,0.4734796965291465,0.371408334689927,0.43643904235118747,0.347112174947742
531,147,3,0.387071708230082,84.13845568657284,0.8420111513908822,1.248453681716661,0.8816592411971537,45.20836626674492,33.25384277472809,51.006029285702574,33.84611475228954,0.47592768160632265,0.37133986644451117,0.43870350861957486,0.347026248436133
532,148,3,2.287771766794457,9.623430962343097,0.08198571465571214,1.2547592713238551,0.8820384008275569,44.93267141405445,33.311764134946216,50.75051803623673,33.87543173854254,0.47310646973812764,0.37168119139981104,0.43590635344651235,0.3475330128077254
